Company Name,BSE Number,Group
Company,Code,Group
Milkfood Ltd.,507621,X
Millennium Online Solutions (India) Ltd.,511187,XT
Minal Industries Ltd.,522235,X
Minaxi Textiles Ltd.,531456,XT
Minda Corporation Ltd.,538962,A
Mindteck (India) Ltd.,517344,T
MindTree Ltd.,532819,A
Mindvision Capital Ltd.,530955,Z
Mini Diamonds (India) Ltd.,523373,XT
Minolta Finance Ltd.,532164,Z
Mipco Seamless Rings (Gujarat) Ltd.,505797,XT
MIRC Electronics Ltd.,500279,T
Mirza International Ltd.,526642,B
Mish Designs Ltd.,544015,M
Mishka Exim Ltd.,539220,XT
Mishra Dhatu Nigam Ltd.,541195,A
Mishtann Foods Ltd.,539594,B
Misquita Engineering Ltd.,542801,M
Mitshi India Ltd.,523782,X
Mitsu Chem Plast Ltd.,540078,B
Miven Machine Tools Ltd.,522036,XT
MKP Mobility Ltd.,521244,XT
Mkventures Capital Ltd.,514238,X
MMTC Ltd.,513377,A
Mobile Telecommunications Ltd.,532127,Z
Modella Woollens Ltd.,503772,X
Modern Dairies Ltd.,519287,X
Modern Engineering & Projects Ltd.,539762,XT
Modern India Ltd.,503015,X
Modern Insulators Ltd.,515008,X
Modern Malleables Ltd.,517336,P
Modern Shares & Stock Brokers Ltd.,509760,X
Modern Steels Ltd.,513303,XT
Modern Threads (India) Ltd.,500282,T
Modex International Securities Ltd.,537092,Z
Modi Naturals Ltd.,519003,XT
Modi Rubber Ltd.,500890,T
Modipon Ltd.,503776,X
Modis Navnirman Ltd.,543539,M
Modison Ltd.,506261,T
Modulex Construction Technologies Ltd.,504273,Z
Mohit Industries Ltd.,531453,B
Mohit Paper Mills Ltd.,530169,X
Mohite Industries Ltd.,532140,XT
Mohota Industries Ltd.,530047,Z
MOIL Ltd.,533286,A
Mold-Tek Packaging Ltd.,533080,B
Mold-Tek Technologies Ltd.,526263,B
Monarch Networth Capital Ltd.,511551,B
Money Masters Leasing & Finance Ltd.,535910,B
Moneyboxx Finance Ltd.,538446,B
Monind Ltd.,532078,X
Monotype India Ltd.,505343,Z
Monte Carlo Fashions Ltd.,538836,B
Moongipa Capital Finance Ltd.,530167,X
Morarjee Textiles Ltd.,532621,Z
Morarka Finance Ltd.,511549,X
Morepen Laboratories Ltd.,500288,A
Morgan Ventures Ltd.,526237,X
Morganite Crucible (India) Ltd.,523160,X
MosChip Technologies Ltd.,532407,B
Motherson Sumi Wiring India Ltd.,543498,A
Motilal Oswal Financial Services Ltd. 532892 AMotisons Jewellers Ltd.,544053,T
Motor & General Finance Ltd.,501343,B
Mount Housing and Infrastructure Ltd.,542864,XT
Mount Shivalik Industries Ltd.,507522,Z
MPDL Ltd.,532723,X
MPF Systems Ltd.,532470,XT
MphasiS Ltd.,526299,A
MPIL Corporation Ltd.,500450,X
MPL Plastics Ltd.,526143,X
MPS Infotecnics Ltd.,532411,Z
MPS Ltd.,532440,B
MPS Pharma Ltd.,531686,XT
MRC Agrotech Ltd.,540809,B
MRF Ltd.,500290,A
MRO-TEK Realty Ltd.,532376,B
